,strong,weak,input,type,benchmark,Logistic Regression,SVM,MLP,Ensemble,RouteLLM
35,gemini-2.5-flash-lite,llama3-8b,prompt embedding,text-embedding-3-small,TestEval_line,0.3835820895522388,0.4343283582089552,0.3835820895522388,0.3537313432835821,0.36343283582089553
36,gemini-2.5-flash-lite,llama3.1-8b,internal state,1/2,TestEval_line,0.48507462686567165,0.5350746268656716,0.3738805970149254,0.4343283582089552,0.3335820895522388
37,gemini-2.5-flash-lite,llama3.1-8b,internal state,2/3,TestEval_line,0.4044776119402985,0.5455223880597015,0.48507462686567165,0.4343283582089552,0.4246268656716418
38,gemini-2.5-flash-lite,llama3.1-8b,internal state,3/4,TestEval_line,0.4246268656716418,0.5455223880597015,0.49477611940298505,0.4746268656716418,0.3537313432835821
39,gemini-2.5-flash-lite,llama3.1-8b,prompt embedding,nomic-embed-text,TestEval_line,0.4246268656716418,0.3738805970149254,0.3835820895522388,0.36343283582089553,0.32313432835820893
40,gemini-2.5-flash-lite,llama3.1-8b,prompt embedding,text-embedding-3-large,TestEval_line,0.3835820895522388,0.49477611940298505,0.44477611940298506,0.44477611940298506,0.4141791044776119
41,gemini-2.5-flash-lite,llama3.1-8b,prompt embedding,text-embedding-3-small,TestEval_line,0.3835820895522388,0.49477611940298505,0.46492537313432836,0.48507462686567165,0.4246268656716418
42,gemini-2.5-flash-lite,mistral-nemo-12b,internal state,1/2,TestEval_line,0.7067164179104478,0.4044776119402985,0.6865671641791045,0.6059701492537314,0.32313432835820893
43,gemini-2.5-flash-lite,mistral-nemo-12b,internal state,2/3,TestEval_line,0.3335820895522388,0.36343283582089553,0.49477611940298505,0.4246268656716418,0.17164179104477612
44,gemini-2.5-flash-lite,mistral-nemo-12b,internal state,3/4,TestEval_line,0.3738805970149254,0.4246268656716418,0.5350746268656716,0.48507462686567165,0.18208955223880596
45,gemini-2.5-flash-lite,mistral-nemo-12b,prompt embedding,nomic-embed-text,TestEval_line,0.4343283582089552,0.7373134328358208,0.585820895522388,0.5656716417910448,0.6164179104477612
46,gemini-2.5-flash-lite,mistral-nemo-12b,prompt embedding,text-embedding-3-large,TestEval_line,0.2828358208955224,0.18208955223880596,0.585820895522388,0.4544776119402985,0.4044776119402985
47,gemini-2.5-flash-lite,mistral-nemo-12b,prompt embedding,text-embedding-3-small,TestEval_line,0.2828358208955224,0.18208955223880596,0.585820895522388,0.32313432835820893,0.3940298507462687
48,gemini-2.5-flash-lite,qwen2.5-coder-7b,internal state,1/2,TestEval_line,0.46492537313432836,0.6970149253731344,0.4343283582089552,0.5656716417910448,0.5149253731343284
49,gemini-2.5-flash-lite,qwen2.5-coder-7b,internal state,2/3,TestEval_line,0.4746268656716418,0.6664179104477612,0.6164179104477612,0.5455223880597015,0.5552238805970149
50,gemini-2.5-flash-lite,qwen2.5-coder-7b,internal state,3/4,TestEval_line,0.4141791044776119,0.6059701492537314,0.46492537313432836,0.4544776119402985,0.46492537313432836
51,gemini-2.5-flash-lite,qwen2.5-coder-7b,prompt embedding,nomic-embed-text,TestEval_line,0.3537313432835821,0.5253731343283582,0.2626865671641791,0.4044776119402985,0.5253731343283582
52,gemini-2.5-flash-lite,qwen2.5-coder-7b,prompt embedding,text-embedding-3-large,TestEval_line,0.4141791044776119,0.4544776119402985,0.5753731343283582,0.3835820895522388,0.4343283582089552
53,gemini-2.5-flash-lite,qwen2.5-coder-7b,prompt embedding,text-embedding-3-small,TestEval_line,0.4141791044776119,0.4544776119402985,0.5552238805970149,0.3940298507462687,0.4141791044776119
54,gemini-2.5-flash-lite,phi4-14b,internal state,1/2,TestEval_line,-1.0,-1.0,-1.0,-1.0,-1.0
55,gemini-2.5-flash-lite,phi4-14b,internal state,2/3,TestEval_line,-1.0,-1.0,-1.0,-1.0,-1.0
56,gemini-2.5-flash-lite,phi4-14b,internal state,3/4,TestEval_line,-1.0,-1.0,-1.0,-1.0,-1.0
57,gemini-2.5-flash-lite,phi4-14b,prompt embedding,nomic-embed-text,TestEval_line,-1.0,-1.0,-1.0,-1.0,-1.0
58,gemini-2.5-flash-lite,phi4-14b,prompt embedding,text-embedding-3-large,TestEval_line,-1.0,-1.0,-1.0,-1.0,-1.0
59,gemini-2.5-flash-lite,phi4-14b,prompt embedding,text-embedding-3-small,TestEval_line,-1.0,-1.0,-1.0,-1.0,-1.0
60,gpt-4o,llama3-8b,internal state,1/2,TestEval_branch,0.4242115971515768,0.4242115971515768,0.3936927772126144,0.38351983723296035,0.43438453713123093
61,gpt-4o,llama3-8b,internal state,2/3,TestEval_branch,0.38351983723296035,0.43438453713123093,0.40386571719226855,0.3936927772126144,0.4140386571719227
62,gpt-4o,llama3-8b,internal state,3/4,TestEval_branch,0.3936927772126144,0.43438453713123093,0.3743641912512716,0.3641912512716175,0.3743641912512716
63,gpt-4o,llama3-8b,prompt embedding,nomic-embed-text,TestEval_branch,0.5249237029501526,0.5452695829094608,0.5045778229908443,0.5147507629704985,0.4750762970498474
64,gpt-4o,llama3-8b,prompt embedding,text-embedding-3-large,TestEval_branch,0.4547304170905392,0.4547304170905392,0.44455747711088506,0.4547304170905392,0.40386571719226855
65,gpt-4o,llama3-8b,prompt embedding,text-embedding-3-small,TestEval_branch,0.4547304170905392,0.4547304170905392,0.4547304170905392,0.44455747711088506,0.40386571719226855
66,gpt-4o,llama3.1-8b,internal state,1/2,TestEval_branch,0.40386571719226855,0.44455747711088506,0.49542217700915564,0.43438453713123093,0.4140386571719227
67,gpt-4o,llama3.1-8b,internal state,2/3,TestEval_branch,0.4750762970498474,0.4852492370295015,0.4649033570701933,0.44455747711088506,0.4140386571719227
68,gpt-4o,llama3.1-8b,internal state,3/4,TestEval_branch,0.4547304170905392,0.4852492370295015,0.4750762970498474,0.4649033570701933,0.4140386571719227
69,gpt-4o,llama3.1-8b,prompt embedding,nomic-embed-text,TestEval_branch,0.40386571719226855,0.4140386571719227,0.4547304170905392,0.40386571719226855,0.4750762970498474
70,gpt-4o,llama3.1-8b,prompt embedding,text-embedding-3-large,TestEval_branch,0.44455747711088506,0.5045778229908443,0.4547304170905392,0.4547304170905392,0.4750762970498474
71,gpt-4o,llama3.1-8b,prompt embedding,text-embedding-3-small,TestEval_branch,0.4547304170905392,0.5045778229908443,0.4750762970498474,0.44455747711088506,0.4750762970498474
72,gpt-4o,mistral-nemo-12b,internal state,1/2,TestEval_branch,0.43438453713123093,0.3641912512716175,0.3743641912512716,0.40386571719226855,0.40386571719226855
73,gpt-4o,mistral-nemo-12b,internal state,2/3,TestEval_branch,0.4140386571719227,0.44455747711088506,0.40386571719226855,0.3936927772126144,0.4649033570701933
74,gpt-4o,mistral-nemo-12b,internal state,3/4,TestEval_branch,0.40386571719226855,0.4750762970498474,0.4242115971515768,0.40386571719226855,0.4547304170905392
75,gpt-4o,mistral-nemo-12b,prompt embedding,nomic-embed-text,TestEval_branch,0.4750762970498474,0.4649033570701933,0.5249237029501526,0.5045778229908443,0.43438453713123093
76,gpt-4o,mistral-nemo-12b,prompt embedding,text-embedding-3-large,TestEval_branch,0.5147507629704985,0.5045778229908443,0.43438453713123093,0.4750762970498474,0.4649033570701933
77,gpt-4o,mistral-nemo-12b,prompt embedding,text-embedding-3-small,TestEval_branch,0.5045778229908443,0.5045778229908443,0.5249237029501526,0.49542217700915564,0.5045778229908443
78,gpt-4o,qwen2.5-coder-7b,internal state,1/2,TestEval_branch,0.44455747711088506,0.5045778229908443,0.3936927772126144,0.40386571719226855,0.43438453713123093
79,gpt-4o,qwen2.5-coder-7b,internal state,2/3,TestEval_branch,0.44455747711088506,0.4242115971515768,0.40386571719226855,0.3641912512716175,0.43438453713123093
80,gpt-4o,qwen2.5-coder-7b,internal state,3/4,TestEval_branch,0.4547304170905392,0.4547304170905392,0.3936927772126144,0.4242115971515768,0.38351983723296035
81,gpt-4o,qwen2.5-coder-7b,prompt embedding,nomic-embed-text,TestEval_branch,0.38351983723296035,0.43438453713123093,0.4750762970498474,0.5045778229908443,0.5147507629704985
82,gpt-4o,qwen2.5-coder-7b,prompt embedding,text-embedding-3-large,TestEval_branch,0.5147507629704985,0.555442522889115,0.5045778229908443,0.5045778229908443,0.4649033570701933
83,gpt-4o,qwen2.5-coder-7b,prompt embedding,text-embedding-3-small,TestEval_branch,0.5147507629704985,0.5350966429298067,0.5045778229908443,0.5045778229908443,0.4750762970498474
84,gpt-4o,phi4-14b,internal state,1/2,TestEval_branch,0.17192268565615462,0.3540183112919634,0.3336724313326551,0.2624618514750763,0.22278738555442523
85,gpt-4o,phi4-14b,internal state,2/3,TestEval_branch,0.2624618514750763,0.3936927772126144,0.3743641912512716,0.34384537131230924,0.29298067141403866
86,gpt-4o,phi4-14b,internal state,3/4,TestEval_branch,0.25228891149542215,0.3641912512716175,0.5045778229908443,0.25228891149542215,0.29298067141403866
87,gpt-4o,phi4-14b,prompt embedding,nomic-embed-text,TestEval_branch,0.3336724313326551,0.5452695829094608,0.3743641912512716,0.3743641912512716,0.29298067141403866
88,gpt-4o,phi4-14b,prompt embedding,text-embedding-3-large,TestEval_branch,0.3133265513733469,0.5859613428280773,0.43438453713123093,0.3540183112919634,0.38351983723296035
89,gpt-4o,phi4-14b,prompt embedding,text-embedding-3-small,TestEval_branch,0.323499491353001,0.5859613428280773,0.4140386571719227,0.44455747711088506,0.3336724313326551
90,gemini-2.5-flash-lite,llama3-8b,internal state,1/2,TestEval_branch,0.4242115971515768,0.4547304170905392,0.4649033570701933,0.44455747711088506,0.3743641912512716
91,gemini-2.5-flash-lite,llama3-8b,internal state,2/3,TestEval_branch,0.3743641912512716,0.44455747711088506,0.38351983723296035,0.3936927772126144,0.3540183112919634
92,gemini-2.5-flash-lite,llama3-8b,internal state,3/4,TestEval_branch,0.3540183112919634,0.3540183112919634,0.3540183112919634,0.34384537131230924,0.3133265513733469
93,gemini-2.5-flash-lite,llama3-8b,prompt embedding,nomic-embed-text,TestEval_branch,0.4547304170905392,0.4649033570701933,0.44455747711088506,0.44455747711088506,0.4140386571719227
94,gemini-2.5-flash-lite,llama3-8b,prompt embedding,text-embedding-3-large,TestEval_branch,0.4140386571719227,0.34384537131230924,0.34384537131230924,0.34384537131230924,0.3641912512716175
95,gemini-2.5-flash-lite,llama3-8b,prompt embedding,text-embedding-3-small,TestEval_branch,0.4140386571719227,0.3336724313326551,0.38351983723296035,0.38351983723296035,0.3743641912512716
96,gemini-2.5-flash-lite,llama3.1-8b,internal state,1/2,TestEval_branch,0.3743641912512716,0.4649033570701933,0.4242115971515768,0.4242115971515768,0.49542217700915564
97,gemini-2.5-flash-lite,llama3.1-8b,internal state,2/3,TestEval_branch,0.4242115971515768,0.4547304170905392,0.4649033570701933,0.43438453713123093,0.4649033570701933
98,gemini-2.5-flash-lite,llama3.1-8b,internal state,3/4,TestEval_branch,0.40386571719226855,0.5045778229908443,0.49542217700915564,0.4750762970498474,0.4750762970498474
99,gemini-2.5-flash-lite,llama3.1-8b,prompt embedding,nomic-embed-text,TestEval_branch,0.3743641912512716,0.4852492370295015,0.40386571719226855,0.4140386571719227,0.4140386571719227
100,gemini-2.5-flash-lite,llama3.1-8b,prompt embedding,text-embedding-3-large,TestEval_branch,0.4140386571719227,0.43438453713123093,0.40386571719226855,0.38351983723296035,0.43438453713123093
101,gemini-2.5-flash-lite,llama3.1-8b,prompt embedding,text-embedding-3-small,TestEval_branch,0.4140386571719227,0.43438453713123093,0.3641912512716175,0.4242115971515768,0.43438453713123093
102,gemini-2.5-flash-lite,mistral-nemo-12b,internal state,1/2,TestEval_branch,0.44455747711088506,0.43438453713123093,0.6459816887080366,0.5656154628687691,0.3336724313326551
103,gemini-2.5-flash-lite,mistral-nemo-12b,internal state,2/3,TestEval_branch,0.3336724313326551,0.28280773143438453,0.5147507629704985,0.43438453713123093,0.4852492370295015
104,gemini-2.5-flash-lite,mistral-nemo-12b,internal state,3/4,TestEval_branch,0.3540183112919634,0.4140386571719227,0.5656154628687691,0.3743641912512716,0.4852492370295015
105,gemini-2.5-flash-lite,mistral-nemo-12b,prompt embedding,nomic-embed-text,TestEval_branch,0.40386571719226855,0.4750762970498474,0.6256358087487284,0.6968463886063072,0.5249237029501526
106,gemini-2.5-flash-lite,mistral-nemo-12b,prompt embedding,text-embedding-3-large,TestEval_branch,0.3641912512716175,0.43438453713123093,0.4649033570701933,0.4852492370295015,0.3743641912512716
107,gemini-2.5-flash-lite,mistral-nemo-12b,prompt embedding,text-embedding-3-small,TestEval_branch,0.3641912512716175,0.4242115971515768,0.4140386571719227,0.4649033570701933,0.34384537131230924
108,gemini-2.5-flash-lite,qwen2.5-coder-7b,internal state,1/2,TestEval_branch,0.5452695829094608,0.6164801627670397,0.5656154628687691,0.555442522889115,0.555442522889115
109,gemini-2.5-flash-lite,qwen2.5-coder-7b,internal state,2/3,TestEval_branch,0.28280773143438453,0.4750762970498474,0.43438453713123093,0.40386571719226855,0.6164801627670397
110,gemini-2.5-flash-lite,qwen2.5-coder-7b,internal state,3/4,TestEval_branch,0.3743641912512716,0.3936927772126144,0.3031536113936928,0.28280773143438453,0.4649033570701933
111,gemini-2.5-flash-lite,qwen2.5-coder-7b,prompt embedding,nomic-embed-text,TestEval_branch,0.4649033570701933,0.38351983723296035,0.4649033570701933,0.34384537131230924,0.5452695829094608
112,gemini-2.5-flash-lite,qwen2.5-coder-7b,prompt embedding,text-embedding-3-large,TestEval_branch,0.5961342828077314,0.6561546286876907,0.5249237029501526,0.6663275686673449,0.5859613428280773
113,gemini-2.5-flash-lite,qwen2.5-coder-7b,prompt embedding,text-embedding-3-small,TestEval_branch,0.5859613428280773,0.6663275686673449,0.5757884028484231,0.5757884028484231,0.555442522889115
114,gemini-2.5-flash-lite,phi4-14b,internal state,1/2,TestEval_branch,-1.0,-1.0,-1.0,-1.0,-1.0
115,gemini-2.5-flash-lite,phi4-14b,internal state,2/3,TestEval_branch,-1.0,-1.0,-1.0,-1.0,-1.0
116,gemini-2.5-flash-lite,phi4-14b,internal state,3/4,TestEval_branch,-1.0,-1.0,-1.0,-1.0,-1.0
117,gemini-2.5-flash-lite,phi4-14b,prompt embedding,nomic-embed-text,TestEval_branch,-1.0,-1.0,-1.0,-1.0,-1.0
118,gemini-2.5-flash-lite,phi4-14b,prompt embedding,text-embedding-3-large,TestEval_branch,-1.0,-1.0,-1.0,-1.0,-1.0
119,gemini-2.5-flash-lite,phi4-14b,prompt embedding,text-embedding-3-small,TestEval_branch,-1.0,-1.0,-1.0,-1.0,-1.0
120,gpt-4o,llama3-8b,internal state,1/2,TestEval_path,0.5960187353629977,0.45433255269320844,0.4953161592505855,0.4344262295081967,0.5456674473067916
121,gpt-4o,llama3-8b,internal state,2/3,TestEval_path,0.4953161592505855,0.5046838407494145,0.5550351288056206,0.5351288056206089,0.6159250585480094
122,gpt-4o,llama3-8b,internal state,3/4,TestEval_path,0.47423887587822017,0.4449648711943794,0.4238875878220141,0.41451990632318503,0.5960187353629977
123,gpt-4o,llama3-8b,prompt embedding,nomic-embed-text,TestEval_path,0.5550351288056206,0.5152224824355972,0.45433255269320844,0.4953161592505855,0.5152224824355972
124,gpt-4o,llama3-8b,prompt embedding,text-embedding-3-large,TestEval_path,0.6861826697892272,0.6662763466042154,0.5761124121779859,0.6569086651053864,0.5152224824355972
125,gpt-4o,llama3-8b,prompt embedding,text-embedding-3-small,TestEval_path,0.6861826697892272,0.6768149882903981,0.6358313817330211,0.6569086651053864,0.5152224824355972
126,gpt-4o,llama3.1-8b,internal state,1/2,TestEval_path,0.5152224824355972,0.5761124121779859,0.5351288056206089,0.5152224824355972,0.4344262295081967
127,gpt-4o,llama3.1-8b,internal state,2/3,TestEval_path,0.5046838407494145,0.5655737704918032,0.5257611241217799,0.5960187353629977,0.5456674473067916
128,gpt-4o,llama3.1-8b,internal state,3/4,TestEval_path,0.5351288056206089,0.5456674473067916,0.47423887587822017,0.41451990632318503,0.5351288056206089
129,gpt-4o,llama3.1-8b,prompt embedding,nomic-embed-text,TestEval_path,0.3946135831381733,0.373536299765808,0.3946135831381733,0.4344262295081967,0.47423887587822017
130,gpt-4o,llama3.1-8b,prompt embedding,text-embedding-3-large,TestEval_path,0.4847775175644028,0.4953161592505855,0.45433255269320844,0.47423887587822017,0.5257611241217799
131,gpt-4o,llama3.1-8b,prompt embedding,text-embedding-3-small,TestEval_path,0.47423887587822017,0.5152224824355972,0.4648711943793911,0.4449648711943794,0.5351288056206089
132,gpt-4o,mistral-nemo-12b,internal state,1/2,TestEval_path,0.4449648711943794,0.45433255269320844,0.3946135831381733,0.3946135831381733,0.4449648711943794
133,gpt-4o,mistral-nemo-12b,internal state,2/3,TestEval_path,0.5351288056206089,0.5152224824355972,0.5456674473067916,0.6159250585480094,0.3840749414519906
134,gpt-4o,mistral-nemo-12b,internal state,3/4,TestEval_path,0.5257611241217799,0.4238875878220141,0.5046838407494145,0.5655737704918032,0.4344262295081967
135,gpt-4o,mistral-nemo-12b,prompt embedding,nomic-embed-text,TestEval_path,0.47423887587822017,0.5152224824355972,0.5046838407494145,0.5257611241217799,0.5152224824355972
136,gpt-4o,mistral-nemo-12b,prompt embedding,text-embedding-3-large,TestEval_path,0.45433255269320844,0.40398126463700235,0.6861826697892272,0.6569086651053864,0.5046838407494145
137,gpt-4o,mistral-nemo-12b,prompt embedding,text-embedding-3-small,TestEval_path,0.45433255269320844,0.40398126463700235,0.47423887587822017,0.4847775175644028,0.47423887587822017
138,gpt-4o,qwen2.5-coder-7b,internal state,1/2,TestEval_path,0.5550351288056206,0.6053864168618267,0.4953161592505855,0.5456674473067916,0.5351288056206089
139,gpt-4o,qwen2.5-coder-7b,internal state,2/3,TestEval_path,0.5456674473067916,0.5046838407494145,0.5550351288056206,0.5550351288056206,0.5351288056206089
140,gpt-4o,qwen2.5-coder-7b,internal state,3/4,TestEval_path,0.4238875878220141,0.5152224824355972,0.4648711943793911,0.40398126463700235,0.45433255269320844
141,gpt-4o,qwen2.5-coder-7b,prompt embedding,nomic-embed-text,TestEval_path,0.4847775175644028,0.4953161592505855,0.47423887587822017,0.4847775175644028,0.5351288056206089
142,gpt-4o,qwen2.5-coder-7b,prompt embedding,text-embedding-3-large,TestEval_path,0.4847775175644028,0.5655737704918032,0.4344262295081967,0.47423887587822017,0.4953161592505855
143,gpt-4o,qwen2.5-coder-7b,prompt embedding,text-embedding-3-small,TestEval_path,0.4847775175644028,0.5655737704918032,0.5046838407494145,0.5550351288056206,0.4953161592505855
144,gpt-4o,phi4-14b,internal state,1/2,TestEval_path,0.06088992974238876,0.14168618266978922,0.3840749414519906,0.3337236533957845,0.11124121779859485
145,gpt-4o,phi4-14b,internal state,2/3,TestEval_path,0.05152224824355972,0.1323185011709602,0.18266978922716628,0.1721311475409836,0.5655737704918032
146,gpt-4o,phi4-14b,internal state,3/4,TestEval_path,0.05152224824355972,0.07142857142857142,0.1522248243559719,0.14168618266978922,0.585480093676815
147,gpt-4o,phi4-14b,prompt embedding,nomic-embed-text,TestEval_path,0.202576112412178,0.7365339578454333,0.1721311475409836,0.18266978922716628,0.1522248243559719
148,gpt-4o,phi4-14b,prompt embedding,text-embedding-3-large,TestEval_path,0.2529274004683841,0.41451990632318503,0.2224824355971897,0.28337236533957844,0.7576112412177985
149,gpt-4o,phi4-14b,prompt embedding,text-embedding-3-small,TestEval_path,0.23302107728337237,0.4238875878220141,0.14168618266978922,0.11124121779859485,0.8173302107728337
150,gemini-2.5-flash-lite,llama3-8b,internal state,1/2,TestEval_path,0.5351288056206089,0.5152224824355972,0.5761124121779859,0.5550351288056206,0.5257611241217799
151,gemini-2.5-flash-lite,llama3-8b,internal state,2/3,TestEval_path,0.5152224824355972,0.4648711943793911,0.5960187353629977,0.5550351288056206,0.5655737704918032
152,gemini-2.5-flash-lite,llama3-8b,internal state,3/4,TestEval_path,0.5152224824355972,0.6264637002341921,0.5550351288056206,0.4648711943793911,0.5046838407494145
153,gemini-2.5-flash-lite,llama3-8b,prompt embedding,nomic-embed-text,TestEval_path,0.47423887587822017,0.6264637002341921,0.6569086651053864,0.6768149882903981,0.4953161592505855
154,gemini-2.5-flash-lite,llama3-8b,prompt embedding,text-embedding-3-large,TestEval_path,0.6463700234192038,0.6159250585480094,0.6861826697892272,0.7072599531615925,0.6053864168618267
155,gemini-2.5-flash-lite,llama3-8b,prompt embedding,text-embedding-3-small,TestEval_path,0.6463700234192038,0.6264637002341921,0.6861826697892272,0.6967213114754098,0.585480093676815
156,gemini-2.5-flash-lite,llama3.1-8b,internal state,1/2,TestEval_path,0.4449648711943794,0.5152224824355972,0.4953161592505855,0.5046838407494145,0.373536299765808
157,gemini-2.5-flash-lite,llama3.1-8b,internal state,2/3,TestEval_path,0.5046838407494145,0.7072599531615925,0.3840749414519906,0.5152224824355972,0.36416861826697894
158,gemini-2.5-flash-lite,llama3.1-8b,internal state,3/4,TestEval_path,0.45433255269320844,0.585480093676815,0.4344262295081967,0.45433255269320844,0.3946135831381733
159,gemini-2.5-flash-lite,llama3.1-8b,prompt embedding,nomic-embed-text,TestEval_path,0.36416861826697894,0.41451990632318503,0.4953161592505855,0.4238875878220141,0.4847775175644028
160,gemini-2.5-flash-lite,llama3.1-8b,prompt embedding,text-embedding-3-large,TestEval_path,0.30327868852459017,0.3946135831381733,0.3840749414519906,0.3337236533957845,0.4449648711943794
161,gemini-2.5-flash-lite,llama3.1-8b,prompt embedding,text-embedding-3-small,TestEval_path,0.30327868852459017,0.3946135831381733,0.3337236533957845,0.3430913348946136,0.40398126463700235
162,gemini-2.5-flash-lite,mistral-nemo-12b,internal state,1/2,TestEval_path,0.6967213114754098,0.5456674473067916,0.6463700234192038,0.6569086651053864,0.6159250585480094
163,gemini-2.5-flash-lite,mistral-nemo-12b,internal state,2/3,TestEval_path,0.6861826697892272,0.4953161592505855,0.4847775175644028,0.5655737704918032,0.6053864168618267
