,strong,weak,input,type,benchmark,Logistic Regression,SVM,MLP,Ensemble,RouteLLM
20,gpt-4o,qwen2.5-coder-7b,internal state,3/4,TestEval_line,0.7470149253731343,0.8082089552238806,0.7171641791044776,0.7268656716417911,0.7574626865671642
21,gpt-4o,qwen2.5-coder-7b,prompt embedding,nomic-embed-text,TestEval_line,0.7574626865671642,0.8283582089552238,0.817910447761194,0.7574626865671642,0.817910447761194
22,gpt-4o,qwen2.5-coder-7b,prompt embedding,text-embedding-3-large,TestEval_line,0.817910447761194,0.7776119402985074,0.7776119402985074,0.7373134328358208,0.7470149253731343
23,gpt-4o,qwen2.5-coder-7b,prompt embedding,text-embedding-3-small,TestEval_line,0.817910447761194,0.7873134328358209,0.7373134328358208,0.7776119402985074,0.7470149253731343
24,gpt-4o,phi4-14b,internal state,1/2,TestEval_line,0.7873134328358209,0.7373134328358208,0.7776119402985074,0.7671641791044777,0.7977611940298508
25,gpt-4o,phi4-14b,internal state,2/3,TestEval_line,0.7268656716417911,0.7671641791044777,0.7171641791044776,0.7671641791044777,0.8485074626865672
26,gpt-4o,phi4-14b,internal state,3/4,TestEval_line,0.8283582089552238,0.7873134328358209,0.8783582089552239,0.8582089552238806,0.8686567164179104
27,gpt-4o,phi4-14b,prompt embedding,nomic-embed-text,TestEval_line,0.8485074626865672,0.8082089552238806,0.6365671641791045,0.7873134328358209,0.7268656716417911
28,gpt-4o,phi4-14b,prompt embedding,text-embedding-3-large,TestEval_line,0.6059701492537314,0.8485074626865672,0.6059701492537314,0.6567164179104478,0.676865671641791
29,gpt-4o,phi4-14b,prompt embedding,text-embedding-3-small,TestEval_line,0.6664179104477612,0.8380597014925373,0.5955223880597015,0.6261194029850746,0.676865671641791
30,gemini-2.5-flash-lite,llama3-8b,internal state,1/2,TestEval_line,0.6664179104477612,0.7171641791044776,0.7067164179104478,0.6567164179104478,0.7171641791044776
31,gemini-2.5-flash-lite,llama3-8b,internal state,2/3,TestEval_line,0.7373134328358208,0.7776119402985074,0.6970149253731344,0.6970149253731344,0.7470149253731343
32,gemini-2.5-flash-lite,llama3-8b,internal state,3/4,TestEval_line,0.6664179104477612,0.7671641791044777,0.7470149253731343,0.6970149253731344,0.7171641791044776
33,gemini-2.5-flash-lite,llama3-8b,prompt embedding,nomic-embed-text,TestEval_line,0.8485074626865672,0.8485074626865672,0.7470149253731343,0.7776119402985074,0.6970149253731344
34,gemini-2.5-flash-lite,llama3-8b,prompt embedding,text-embedding-3-large,TestEval_line,0.7373134328358208,0.7373134328358208,0.6365671641791045,0.6664179104477612,0.6462686567164179
35,gemini-2.5-flash-lite,llama3-8b,prompt embedding,text-embedding-3-small,TestEval_line,0.7470149253731343,0.7373134328358208,0.7268656716417911,0.6865671641791045,0.6462686567164179
36,gemini-2.5-flash-lite,llama3.1-8b,internal state,1/2,TestEval_line,0.7268656716417911,0.8380597014925373,0.8082089552238806,0.8380597014925373,0.7776119402985074
37,gemini-2.5-flash-lite,llama3.1-8b,internal state,2/3,TestEval_line,0.7470149253731343,0.817910447761194,0.7067164179104478,0.7776119402985074,0.7171641791044776
38,gemini-2.5-flash-lite,llama3.1-8b,internal state,3/4,TestEval_line,0.7470149253731343,0.8485074626865672,0.7671641791044777,0.8082089552238806,0.7776119402985074
39,gemini-2.5-flash-lite,llama3.1-8b,prompt embedding,nomic-embed-text,TestEval_line,0.7067164179104478,0.7470149253731343,0.7373134328358208,0.676865671641791,0.7470149253731343
40,gemini-2.5-flash-lite,llama3.1-8b,prompt embedding,text-embedding-3-large,TestEval_line,0.7268656716417911,0.8283582089552238,0.7373134328358208,0.676865671641791,0.7171641791044776
41,gemini-2.5-flash-lite,llama3.1-8b,prompt embedding,text-embedding-3-small,TestEval_line,0.7268656716417911,0.8283582089552238,0.7574626865671642,0.7067164179104478,0.7067164179104478
42,gemini-2.5-flash-lite,mistral-nemo-12b,internal state,1/2,TestEval_line,0.7977611940298508,0.908955223880597,0.817910447761194,0.8888059701492538,0.7067164179104478
43,gemini-2.5-flash-lite,mistral-nemo-12b,internal state,2/3,TestEval_line,0.7671641791044777,0.6164179104477612,0.6970149253731344,0.7067164179104478,0.3335820895522388
44,gemini-2.5-flash-lite,mistral-nemo-12b,internal state,3/4,TestEval_line,0.7268656716417911,0.6059701492537314,0.8455223880597015,0.7470149253731343,0.3738805970149254
45,gemini-2.5-flash-lite,mistral-nemo-12b,prompt embedding,nomic-embed-text,TestEval_line,0.8888059701492538,0.8582089552238806,0.7574626865671642,0.908955223880597,0.908955223880597
46,gemini-2.5-flash-lite,mistral-nemo-12b,prompt embedding,text-embedding-3-large,TestEval_line,0.8380597014925373,0.4246268656716418,0.7268656716417911,0.7776119402985074,0.6970149253731344
47,gemini-2.5-flash-lite,mistral-nemo-12b,prompt embedding,text-embedding-3-small,TestEval_line,0.8380597014925373,0.4141791044776119,0.8582089552238806,0.7373134328358208,0.6664179104477612
48,gemini-2.5-flash-lite,qwen2.5-coder-7b,internal state,1/2,TestEval_line,0.6567164179104478,0.9589552238805971,0.5552238805970149,0.6970149253731344,0.7171641791044776
49,gemini-2.5-flash-lite,qwen2.5-coder-7b,internal state,2/3,TestEval_line,0.6865671641791045,0.9291044776119403,0.817910447761194,0.7873134328358209,0.7977611940298508
50,gemini-2.5-flash-lite,qwen2.5-coder-7b,internal state,3/4,TestEval_line,0.7977611940298508,0.7776119402985074,0.7373134328358208,0.7373134328358208,0.7470149253731343
51,gemini-2.5-flash-lite,qwen2.5-coder-7b,prompt embedding,nomic-embed-text,TestEval_line,0.49477611940298505,0.6865671641791045,0.6261194029850746,0.5753731343283582,0.7470149253731343
52,gemini-2.5-flash-lite,qwen2.5-coder-7b,prompt embedding,text-embedding-3-large,TestEval_line,0.7977611940298508,0.8283582089552238,0.8380597014925373,0.7470149253731343,0.8888059701492538
53,gemini-2.5-flash-lite,qwen2.5-coder-7b,prompt embedding,text-embedding-3-small,TestEval_line,0.7977611940298508,0.817910447761194,0.7776119402985074,0.7470149253731343,0.8783582089552239
54,gemini-2.5-flash-lite,phi4-14b,internal state,1/2,TestEval_line,-1.0,-1.0,-1.0,-1.0,-1.0
55,gemini-2.5-flash-lite,phi4-14b,internal state,2/3,TestEval_line,-1.0,-1.0,-1.0,-1.0,-1.0
56,gemini-2.5-flash-lite,phi4-14b,internal state,3/4,TestEval_line,-1.0,-1.0,-1.0,-1.0,-1.0
57,gemini-2.5-flash-lite,phi4-14b,prompt embedding,nomic-embed-text,TestEval_line,-1.0,-1.0,-1.0,-1.0,-1.0
58,gemini-2.5-flash-lite,phi4-14b,prompt embedding,text-embedding-3-large,TestEval_line,-1.0,-1.0,-1.0,-1.0,-1.0
59,gemini-2.5-flash-lite,phi4-14b,prompt embedding,text-embedding-3-small,TestEval_line,-1.0,-1.0,-1.0,-1.0,-1.0
60,gpt-4o,llama3-8b,internal state,1/2,TestEval_branch,0.7070193285859614,0.7171922685656155,0.7772126144455748,0.7273652085452695,0.7375381485249237
61,gpt-4o,llama3-8b,internal state,2/3,TestEval_branch,0.7070193285859614,0.6968463886063072,0.7477110885045778,0.6866734486266531,0.7171922685656155
62,gpt-4o,llama3-8b,internal state,3/4,TestEval_branch,0.7171922685656155,0.676500508646999,0.7670396744659207,0.6561546286876907,0.7273652085452695
63,gpt-4o,llama3-8b,prompt embedding,nomic-embed-text,TestEval_branch,0.8179043743641913,0.8484231943031536,0.7873855544252288,0.8077314343845371,0.7772126144455748
64,gpt-4o,llama3-8b,prompt embedding,text-embedding-3-large,TestEval_branch,0.7273652085452695,0.7670396744659207,0.7070193285859614,0.7477110885045778,0.7568667344862665
65,gpt-4o,llama3-8b,prompt embedding,text-embedding-3-small,TestEval_branch,0.7273652085452695,0.7568667344862665,0.7375381485249237,0.7375381485249237,0.7568667344862665
66,gpt-4o,llama3.1-8b,internal state,1/2,TestEval_branch,0.7375381485249237,0.7171922685656155,0.7873855544252288,0.7171922685656155,0.7171922685656155
67,gpt-4o,llama3.1-8b,internal state,2/3,TestEval_branch,0.7375381485249237,0.7772126144455748,0.7568667344862665,0.7670396744659207,0.7273652085452695
68,gpt-4o,llama3.1-8b,internal state,3/4,TestEval_branch,0.7070193285859614,0.8077314343845371,0.7171922685656155,0.7375381485249237,0.7375381485249237
69,gpt-4o,llama3.1-8b,prompt embedding,nomic-embed-text,TestEval_branch,0.6968463886063072,0.7477110885045778,0.7568667344862665,0.7477110885045778,0.7273652085452695
70,gpt-4o,llama3.1-8b,prompt embedding,text-embedding-3-large,TestEval_branch,0.7477110885045778,0.7670396744659207,0.7568667344862665,0.7477110885045778,0.8077314343845371
71,gpt-4o,llama3.1-8b,prompt embedding,text-embedding-3-small,TestEval_branch,0.7477110885045778,0.7670396744659207,0.797558494404883,0.7670396744659207,0.8077314343845371
72,gpt-4o,mistral-nemo-12b,internal state,1/2,TestEval_branch,0.7772126144455748,0.7273652085452695,0.676500508646999,0.7273652085452695,0.6663275686673449
73,gpt-4o,mistral-nemo-12b,internal state,2/3,TestEval_branch,0.7477110885045778,0.7375381485249237,0.7873855544252288,0.7171922685656155,0.7477110885045778
74,gpt-4o,mistral-nemo-12b,internal state,3/4,TestEval_branch,0.7772126144455748,0.7873855544252288,0.7070193285859614,0.6968463886063072,0.6968463886063072
75,gpt-4o,mistral-nemo-12b,prompt embedding,nomic-embed-text,TestEval_branch,0.7873855544252288,0.7568667344862665,0.7873855544252288,0.7873855544252288,0.7375381485249237
76,gpt-4o,mistral-nemo-12b,prompt embedding,text-embedding-3-large,TestEval_branch,0.797558494404883,0.8179043743641913,0.7273652085452695,0.7873855544252288,0.8179043743641913
77,gpt-4o,mistral-nemo-12b,prompt embedding,text-embedding-3-small,TestEval_branch,0.797558494404883,0.8179043743641913,0.7375381485249237,0.8077314343845371,0.7670396744659207
78,gpt-4o,qwen2.5-coder-7b,internal state,1/2,TestEval_branch,0.7273652085452695,0.7772126144455748,0.7375381485249237,0.7070193285859614,0.6968463886063072
79,gpt-4o,qwen2.5-coder-7b,internal state,2/3,TestEval_branch,0.797558494404883,0.7070193285859614,0.6866734486266531,0.7273652085452695,0.7273652085452695
80,gpt-4o,qwen2.5-coder-7b,internal state,3/4,TestEval_branch,0.7477110885045778,0.7477110885045778,0.676500508646999,0.7670396744659207,0.7568667344862665
81,gpt-4o,qwen2.5-coder-7b,prompt embedding,nomic-embed-text,TestEval_branch,0.6968463886063072,0.6866734486266531,0.7375381485249237,0.7171922685656155,0.7873855544252288
82,gpt-4o,qwen2.5-coder-7b,prompt embedding,text-embedding-3-large,TestEval_branch,0.7273652085452695,0.8585961342828077,0.7568667344862665,0.7070193285859614,0.7171922685656155
83,gpt-4o,qwen2.5-coder-7b,prompt embedding,text-embedding-3-small,TestEval_branch,0.7375381485249237,0.8687690742624619,0.7568667344862665,0.7070193285859614,0.6968463886063072
84,gpt-4o,phi4-14b,internal state,1/2,TestEval_branch,0.6459816887080366,0.7477110885045778,1.0,0.5656154628687691,0.7375381485249237
85,gpt-4o,phi4-14b,internal state,2/3,TestEval_branch,0.7171922685656155,0.7477110885045778,1.0,0.7477110885045778,0.6256358087487284
86,gpt-4o,phi4-14b,internal state,3/4,TestEval_branch,0.676500508646999,0.7670396744659207,1.0,0.6968463886063072,0.6459816887080366
87,gpt-4o,phi4-14b,prompt embedding,nomic-embed-text,TestEval_branch,0.7477110885045778,0.8077314343845371,0.6358087487283826,0.676500508646999,0.7070193285859614
88,gpt-4o,phi4-14b,prompt embedding,text-embedding-3-large,TestEval_branch,0.6256358087487284,0.8179043743641913,0.6561546286876907,0.6561546286876907,0.6968463886063072
89,gpt-4o,phi4-14b,prompt embedding,text-embedding-3-small,TestEval_branch,0.6256358087487284,0.8077314343845371,0.6968463886063072,0.6256358087487284,0.6164801627670397
90,gemini-2.5-flash-lite,llama3-8b,internal state,1/2,TestEval_branch,0.7568667344862665,0.7568667344862665,0.7772126144455748,0.7273652085452695,0.6866734486266531
91,gemini-2.5-flash-lite,llama3-8b,internal state,2/3,TestEval_branch,0.6561546286876907,0.7375381485249237,0.6663275686673449,0.6968463886063072,0.6663275686673449
92,gemini-2.5-flash-lite,llama3-8b,internal state,3/4,TestEval_branch,0.6164801627670397,0.6866734486266531,0.6358087487283826,0.6063072227873856,0.6063072227873856
93,gemini-2.5-flash-lite,llama3-8b,prompt embedding,nomic-embed-text,TestEval_branch,0.8179043743641913,0.7670396744659207,0.7772126144455748,0.8077314343845371,0.7873855544252288
94,gemini-2.5-flash-lite,llama3-8b,prompt embedding,text-embedding-3-large,TestEval_branch,0.676500508646999,0.6164801627670397,0.7070193285859614,0.6459816887080366,0.6256358087487284
95,gemini-2.5-flash-lite,llama3-8b,prompt embedding,text-embedding-3-small,TestEval_branch,0.6663275686673449,0.6164801627670397,0.7375381485249237,0.676500508646999,0.6256358087487284
96,gemini-2.5-flash-lite,llama3.1-8b,internal state,1/2,TestEval_branch,0.7273652085452695,0.7772126144455748,0.7070193285859614,0.7477110885045778,0.7477110885045778
97,gemini-2.5-flash-lite,llama3.1-8b,internal state,2/3,TestEval_branch,0.6968463886063072,0.7670396744659207,0.7772126144455748,0.7273652085452695,0.7568667344862665
98,gemini-2.5-flash-lite,llama3.1-8b,internal state,3/4,TestEval_branch,0.6459816887080366,0.8179043743641913,0.8077314343845371,0.6866734486266531,0.7568667344862665
99,gemini-2.5-flash-lite,llama3.1-8b,prompt embedding,nomic-embed-text,TestEval_branch,0.7070193285859614,0.8179043743641913,0.7670396744659207,0.7477110885045778,0.6663275686673449
100,gemini-2.5-flash-lite,llama3.1-8b,prompt embedding,text-embedding-3-large,TestEval_branch,0.7375381485249237,0.8280773143438453,0.6358087487283826,0.7070193285859614,0.6561546286876907
101,gemini-2.5-flash-lite,llama3.1-8b,prompt embedding,text-embedding-3-small,TestEval_branch,0.7273652085452695,0.8382502543234995,0.6459816887080366,0.6663275686673449,0.6561546286876907
102,gemini-2.5-flash-lite,mistral-nemo-12b,internal state,1/2,TestEval_branch,0.6561546286876907,0.7477110885045778,1.0,0.7873855544252288,0.5452695829094608
103,gemini-2.5-flash-lite,mistral-nemo-12b,internal state,2/3,TestEval_branch,0.5045778229908443,0.4547304170905392,0.8901322482197355,0.6256358087487284,0.7670396744659207
104,gemini-2.5-flash-lite,mistral-nemo-12b,internal state,3/4,TestEval_branch,0.44455747711088506,0.8982706002034588,0.7650050864699899,0.6063072227873856,0.5656154628687691
105,gemini-2.5-flash-lite,mistral-nemo-12b,prompt embedding,nomic-embed-text,TestEval_branch,0.8687690742624619,0.7670396744659207,0.8687690742624619,0.8585961342828077,0.6358087487283826
106,gemini-2.5-flash-lite,mistral-nemo-12b,prompt embedding,text-embedding-3-large,TestEval_branch,0.5656154628687691,0.5859613428280773,0.6358087487283826,0.676500508646999,0.555442522889115
107,gemini-2.5-flash-lite,mistral-nemo-12b,prompt embedding,text-embedding-3-small,TestEval_branch,0.5656154628687691,0.5961342828077314,0.7171922685656155,0.6561546286876907,0.4750762970498474
108,gemini-2.5-flash-lite,qwen2.5-coder-7b,internal state,1/2,TestEval_branch,0.8179043743641913,0.8382502543234995,0.7761953204476093,0.7772126144455748,0.8484231943031536
109,gemini-2.5-flash-lite,qwen2.5-coder-7b,internal state,2/3,TestEval_branch,0.6164801627670397,0.6866734486266531,0.6866734486266531,0.6164801627670397,0.8179043743641913
110,gemini-2.5-flash-lite,qwen2.5-coder-7b,internal state,3/4,TestEval_branch,0.7477110885045778,0.6164801627670397,0.7873855544252288,0.6256358087487284,0.7070193285859614
111,gemini-2.5-flash-lite,qwen2.5-coder-7b,prompt embedding,nomic-embed-text,TestEval_branch,0.7273652085452695,0.7772126144455748,0.7375381485249237,0.7070193285859614,0.676500508646999
112,gemini-2.5-flash-lite,qwen2.5-coder-7b,prompt embedding,text-embedding-3-large,TestEval_branch,0.8280773143438453,0.8179043743641913,0.9084435401831129,0.797558494404883,0.7568667344862665
113,gemini-2.5-flash-lite,qwen2.5-coder-7b,prompt embedding,text-embedding-3-small,TestEval_branch,0.8280773143438453,0.8179043743641913,0.8179043743641913,0.8077314343845371,0.7477110885045778
114,gemini-2.5-flash-lite,phi4-14b,internal state,1/2,TestEval_branch,-1.0,-1.0,-1.0,-1.0,-1.0
115,gemini-2.5-flash-lite,phi4-14b,internal state,2/3,TestEval_branch,-1.0,-1.0,-1.0,-1.0,-1.0
116,gemini-2.5-flash-lite,phi4-14b,internal state,3/4,TestEval_branch,-1.0,-1.0,-1.0,-1.0,-1.0
117,gemini-2.5-flash-lite,phi4-14b,prompt embedding,nomic-embed-text,TestEval_branch,-1.0,-1.0,-1.0,-1.0,-1.0
118,gemini-2.5-flash-lite,phi4-14b,prompt embedding,text-embedding-3-large,TestEval_branch,-1.0,-1.0,-1.0,-1.0,-1.0
119,gemini-2.5-flash-lite,phi4-14b,prompt embedding,text-embedding-3-small,TestEval_branch,-1.0,-1.0,-1.0,-1.0,-1.0
120,gpt-4o,llama3-8b,internal state,1/2,TestEval_path,0.788056206088993,0.7365339578454333,0.7576112412177985,0.8384074941451991,0.8079625292740047
121,gpt-4o,llama3-8b,internal state,2/3,TestEval_path,0.8173302107728337,0.7775175644028103,0.8384074941451991,0.8477751756440282,0.8278688524590164
122,gpt-4o,llama3-8b,internal state,3/4,TestEval_path,0.8384074941451991,0.6768149882903981,0.6967213114754098,0.6967213114754098,0.7775175644028103
123,gpt-4o,llama3-8b,prompt embedding,nomic-embed-text,TestEval_path,0.8278688524590164,0.8384074941451991,0.7775175644028103,0.797423887587822,0.8887587822014051
124,gpt-4o,llama3-8b,prompt embedding,text-embedding-3-large,TestEval_path,0.8782201405152225,0.8676814988290398,0.8079625292740047,0.8583138173302107,0.8384074941451991
125,gpt-4o,llama3-8b,prompt embedding,text-embedding-3-small,TestEval_path,0.8782201405152225,0.8583138173302107,0.8384074941451991,0.8676814988290398,0.8278688524590164
126,gpt-4o,llama3.1-8b,internal state,1/2,TestEval_path,0.8173302107728337,0.8583138173302107,0.8571428571428571,0.9192037470725996,0.6662763466042154
127,gpt-4o,llama3.1-8b,internal state,2/3,TestEval_path,0.8583138173302107,0.9285714285714286,0.7271662763466042,0.9285714285714286,0.7365339578454333
128,gpt-4o,llama3.1-8b,internal state,3/4,TestEval_path,0.8583138173302107,0.8981264637002342,0.7775175644028103,0.9285714285714286,0.8173302107728337
129,gpt-4o,llama3.1-8b,prompt embedding,nomic-embed-text,TestEval_path,0.797423887587822,0.797423887587822,0.7669789227166276,0.7576112412177985,0.788056206088993
130,gpt-4o,llama3.1-8b,prompt embedding,text-embedding-3-large,TestEval_path,0.7365339578454333,0.8384074941451991,0.7271662763466042,0.7576112412177985,0.797423887587822
131,gpt-4o,llama3.1-8b,prompt embedding,text-embedding-3-small,TestEval_path,0.7576112412177985,0.8278688524590164,0.7576112412177985,0.7576112412177985,0.8079625292740047
132,gpt-4o,mistral-nemo-12b,internal state,1/2,TestEval_path,0.7775175644028103,0.8887587822014051,0.8278688524590164,0.7775175644028103,0.7072599531615925
133,gpt-4o,mistral-nemo-12b,internal state,2/3,TestEval_path,0.9086651053864169,0.8278688524590164,0.8278688524590164,0.8384074941451991,0.747072599531616
134,gpt-4o,mistral-nemo-12b,internal state,3/4,TestEval_path,0.7365339578454333,0.8477751756440282,0.7072599531615925,0.797423887587822,0.8583138173302107
135,gpt-4o,mistral-nemo-12b,prompt embedding,nomic-embed-text,TestEval_path,0.8887587822014051,0.7166276346604216,0.8782201405152225,0.8583138173302107,0.8583138173302107
136,gpt-4o,mistral-nemo-12b,prompt embedding,text-embedding-3-large,TestEval_path,0.8384074941451991,0.8278688524590164,0.8477751756440282,0.8887587822014051,0.8278688524590164
137,gpt-4o,mistral-nemo-12b,prompt embedding,text-embedding-3-small,TestEval_path,0.8384074941451991,0.8384074941451991,0.8278688524590164,0.8173302107728337,0.8583138173302107
138,gpt-4o,qwen2.5-coder-7b,internal state,1/2,TestEval_path,0.8583138173302107,0.8676814988290398,0.797423887587822,0.8676814988290398,0.7365339578454333
139,gpt-4o,qwen2.5-coder-7b,internal state,2/3,TestEval_path,0.7669789227166276,0.8173302107728337,0.788056206088993,0.8173302107728337,0.7576112412177985
140,gpt-4o,qwen2.5-coder-7b,internal state,3/4,TestEval_path,0.747072599531616,0.8384074941451991,0.7775175644028103,0.7775175644028103,0.6662763466042154
141,gpt-4o,qwen2.5-coder-7b,prompt embedding,nomic-embed-text,TestEval_path,0.8676814988290398,0.788056206088993,0.7775175644028103,0.8173302107728337,0.8384074941451991
142,gpt-4o,qwen2.5-coder-7b,prompt embedding,text-embedding-3-large,TestEval_path,0.8079625292740047,0.797423887587822,0.7072599531615925,0.8278688524590164,0.8384074941451991
143,gpt-4o,qwen2.5-coder-7b,prompt embedding,text-embedding-3-small,TestEval_path,0.8079625292740047,0.8173302107728337,0.7166276346604216,0.7775175644028103,0.8384074941451991
144,gpt-4o,phi4-14b,internal state,1/2,TestEval_path,0.5152224824355972,0.3840749414519906,0.4344262295081967,0.6662763466042154,0.3946135831381733
145,gpt-4o,phi4-14b,internal state,2/3,TestEval_path,0.585480093676815,0.47423887587822017,0.21194379391100704,0.5351288056206089,0.6358313817330211
146,gpt-4o,phi4-14b,internal state,3/4,TestEval_path,0.06088992974238876,0.4344262295081967,1.0,0.4449648711943794,0.9894613583138173
147,gpt-4o,phi4-14b,prompt embedding,nomic-embed-text,TestEval_path,0.6861826697892272,0.8278688524590164,0.9391100702576113,0.9086651053864169,0.6159250585480094
148,gpt-4o,phi4-14b,prompt embedding,text-embedding-3-large,TestEval_path,0.4238875878220141,0.5152224824355972,0.788056206088993,0.6053864168618267,0.9192037470725996
149,gpt-4o,phi4-14b,prompt embedding,text-embedding-3-small,TestEval_path,0.41451990632318503,0.5046838407494145,0.36416861826697894,0.3337236533957845,0.8887587822014051
150,gemini-2.5-flash-lite,llama3-8b,internal state,1/2,TestEval_path,0.8079625292740047,0.788056206088993,0.8384074941451991,0.8583138173302107,0.8278688524590164
151,gemini-2.5-flash-lite,llama3-8b,internal state,2/3,TestEval_path,0.7775175644028103,0.8278688524590164,0.8782201405152225,0.8477751756440282,0.8477751756440282
152,gemini-2.5-flash-lite,llama3-8b,internal state,3/4,TestEval_path,0.8278688524590164,0.8887587822014051,0.8173302107728337,0.8477751756440282,0.8583138173302107
153,gemini-2.5-flash-lite,llama3-8b,prompt embedding,nomic-embed-text,TestEval_path,0.8079625292740047,0.8278688524590164,0.8278688524590164,0.8583138173302107,0.8583138173302107
154,gemini-2.5-flash-lite,llama3-8b,prompt embedding,text-embedding-3-large,TestEval_path,0.8477751756440282,0.8477751756440282,0.8583138173302107,0.8477751756440282,0.8583138173302107
155,gemini-2.5-flash-lite,llama3-8b,prompt embedding,text-embedding-3-small,TestEval_path,0.8477751756440282,0.8384074941451991,0.8583138173302107,0.8477751756440282,0.8384074941451991
156,gemini-2.5-flash-lite,llama3.1-8b,internal state,1/2,TestEval_path,0.747072599531616,0.8676814988290398,0.797423887587822,0.8079625292740047,0.5257611241217799
157,gemini-2.5-flash-lite,llama3.1-8b,internal state,2/3,TestEval_path,0.7365339578454333,0.9484777517564403,0.8864168618266979,0.788056206088993,0.7166276346604216
158,gemini-2.5-flash-lite,llama3.1-8b,internal state,3/4,TestEval_path,0.797423887587822,0.9086651053864169,0.797423887587822,0.8477751756440282,0.7271662763466042
159,gemini-2.5-flash-lite,llama3.1-8b,prompt embedding,nomic-embed-text,TestEval_path,0.7072599531615925,0.797423887587822,0.7669789227166276,0.7365339578454333,0.6662763466042154
160,gemini-2.5-flash-lite,llama3.1-8b,prompt embedding,text-embedding-3-large,TestEval_path,0.5152224824355972,0.8384074941451991,0.6463700234192038,0.6662763466042154,0.6967213114754098
161,gemini-2.5-flash-lite,llama3.1-8b,prompt embedding,text-embedding-3-small,TestEval_path,0.5152224824355972,0.8173302107728337,0.6463700234192038,0.6662763466042154,0.7072599531615925
162,gemini-2.5-flash-lite,mistral-nemo-12b,internal state,1/2,TestEval_path,0.8887587822014051,0.8887587822014051,0.9180327868852459,0.9192037470725996,0.7669789227166276
163,gemini-2.5-flash-lite,mistral-nemo-12b,internal state,2/3,TestEval_path,0.9086651053864169,0.8278688524590164,1.0,0.8981264637002342,0.8384074941451991
164,gemini-2.5-flash-lite,mistral-nemo-12b,internal state,3/4,TestEval_path,0.9192037470725996,0.8583138173302107,0.8782201405152225,0.9086651053864169,0.8676814988290398
